"Results: (1,708)",<<  1  >>
A    B    C    D    E    F    G    H    I    J    K    L    M    N    O    P    Q    R    S    T    U    V    W    X    Y    Z
Pos,Box Art,Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
486,Boxart Missing,Lego Star Wars: The Force Awakens,PSV,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,N/A,0.18m,0.02m,0.10m,0.02m,0.03m,28th Jun 16,31st Mar 18
487,Boxart Missing,How to Train Your Dragon 2,X360,Little Orbit,Torus Games,N/A,N/A,N/A,N/A,0.18m,0.06m,0.10m,N/A,0.01m,10th Jun 14,17th Mar 18
488,Boxart Missing,Castlevania: Lords of Shadow 2,PC,Konami Digital Entertainment,Mercury Steam,N/A,N/A,N/A,0.17m,N/A,N/A,N/A,N/A,N/A,25th Feb 14,02nd Nov 18
489,Boxart Missing,Epistory - Typing Chronicles,PC,Unknown,Fishing Cactus,N/A,N/A,N/A,0.17m,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 19
490,Boxart Missing,Murdered: Soul Suspect,XOne,Square Enix,Airtight Games,N/A,N/A,N/A,N/A,0.17m,0.08m,0.07m,N/A,0.01m,03rd Jun 14,06th Aug 18
491,Boxart Missing,Dead Rising 4: Frank's Big Package,PS4,Capcom,Capcom,N/A,N/A,N/A,N/A,0.16m,0.08m,0.05m,N/A,0.03m,05th Dec 17,25th Sep 18
492,Boxart Missing,Mad Dagger,PC,Unknown,YarGri,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 19
493,Boxart Missing,Just Cause 3,PC,Square Enix,Avalanche Studios,N/A,7.6,N/A,N/A,0.16m,0.03m,0.12m,N/A,0.01m,01st Dec 15,04th Apr 18
494,Boxart Missing,Witch It,PC,Unknown,Barrel Roll Games,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
495,Boxart Missing,Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,D3Publisher,Way Forward,N/A,N/A,N/A,N/A,0.16m,0.10m,0.04m,N/A,0.01m,19th Nov 13,19th Mar 18
496,Boxart Missing,Only One Hope,PC,Unknown,Unknown,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
497,Boxart Missing,Legends of Chima: Laval's Journey,PSV,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,N/A,0.16m,0.01m,0.11m,N/A,0.04m,25th Jun 13,03rd Dec 18
498,Boxart Missing,Apartment 666,PC,Unknown,I Need Play,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
499,Boxart Missing,Naruto Powerful Shippuden,3DS,Namco Bandai Games,Namco Bandai Games,N/A,8.0,N/A,N/A,0.16m,0.08m,0.02m,0.04m,0.01m,05th Mar 13,06th Nov 18
500,Boxart Missing,Darksiders II,WiiU,THQ,Vigil Games,N/A,8.2,N/A,N/A,0.16m,0.07m,0.07m,N/A,0.01m,18th Nov 12,14th Mar 18
501,Boxart Missing,Castlevania: Lords of Shadow - Mirror of Fate    Read the review,3DS,Konami Digital Entertainment,Mercury Steam,6.9,7.2,N/A,N/A,0.16m,0.04m,0.08m,0.03m,0.01m,05th Mar 13,06th Nov 18
502,Boxart Missing,LEGO The Hobbit,PSV,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,N/A,0.16m,0.02m,0.10m,N/A,0.03m,08th Apr 14,15th Mar 18
503,Boxart Missing,The Amazing Spider-Man (2012),Wii,Activision,Beenox,N/A,N/A,N/A,N/A,0.16m,0.10m,0.04m,N/A,0.01m,26th Jun 12,15th Mar 18
504,Boxart Missing,Metal Gear Solid V: The Phantom Pain,X360,Konami Digital Entertainment,Kojima Productions,N/A,N/A,N/A,N/A,0.16m,0.10m,0.05m,N/A,0.01m,01st Sep 15,12th Sep 18
505,Boxart Missing,Gravity Rush Remastered,PS4,Sony Computer Entertainment,Bluepoint Games,N/A,7.9,N/A,N/A,0.16m,0.02m,0.06m,0.05m,0.02m,02nd Feb 16,23rd Sep 18
506,Boxart Missing,Batman: Arkham Origins Blackgate,PC,Warner Bros. Interactive Entertainment,Armature Studio,N/A,N/A,N/A,0.16m,N/A,N/A,N/A,N/A,N/A,01st Apr 14,10th Dec 18
507,Boxart Missing,Assassin's Creed Rogue Remastered,PS4,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.15m,N/A,0.13m,0.01m,0.02m,20th Mar 18,29th Jan 18
508,Boxart Missing,Mitsurugi Kamui Hikae,PC,Unknown,Zenith Blue,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
509,Boxart Missing,Rabi-Ribi,PC,Unknown,CreSpirit,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
510,Boxart Missing,28 Waves Later,PC,Unknown,Dagestan Technology,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 19
511,Boxart Missing,Mr.President!,PC,Unknown,Game Developer X,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 19
512,Boxart Missing,Space Incident,PC,Unknown,Vogd3,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 19
513,Boxart Missing,Paranautical Activity,PC,Unknown,Digerati Distribution,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 19
514,Boxart Missing,Blades of Time,PC,Unknown,Gaijin Entertainment,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 19
515,Boxart Missing,Feed and Grow: Fish,PC,Unknown,Old B1ood,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 19
516,Boxart Missing,One Piece Unlimited World: Red,PSV,Namco Bandai Games,Ganbarion,N/A,N/A,N/A,N/A,0.15m,0.04m,0.04m,0.04m,0.03m,08th Jul 14,19th Oct 18
517,Boxart Missing,Deadly Premonition: The Director's Cut,PC,Rising Star Games,Rising Star Games,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,29th Oct 13,24th Mar 19
518,Boxart Missing,Dead Rising 4    Read the review,PC,Capcom,Capcom,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,06th Dec 16,01st Oct 18
519,Boxart Missing,Wizorb,PC,Unknown,Tribute Games,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 19
520,Boxart Missing,Offspring Fling!,PC,Unknown,Kyle Pulver,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,25th Mar 19
521,Boxart Missing,The Final Station,PC,Unknown,Oleg Sergeev,N/A,N/A,N/A,0.15m,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 19
522,Boxart Missing,Galaxy on Fire 2 Full HD,PC,Unknown,Fishlabs Entertainment,N/A,N/A,N/A,0.14m,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 19
523,Boxart Missing,Immune - True Survival,PC,Unknown,vidiludi games and entertainment,N/A,N/A,N/A,0.14m,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 19
524,Boxart Missing,Okami HD,PS3,Capcom,HexaDrive,N/A,N/A,N/A,N/A,0.14m,N/A,N/A,0.14m,N/A,30th Oct 12,21st Apr 18
525,Boxart Missing,Murdered: Soul Suspect,PS3,Square Enix,Airtight Games,N/A,N/A,N/A,N/A,0.14m,0.05m,0.05m,0.02m,0.02m,03rd Jun 14,06th Aug 18
526,Boxart Missing,We Happy Few,PS4,Gearbox Software,Compulsion Games,N/A,N/A,N/A,N/A,0.14m,0.08m,0.04m,N/A,0.02m,10th Aug 18,17th Sep 18
527,Boxart Missing,Rodea the Sky Soldier,WiiU,NIS America,Kadokawa Games,N/A,7.0,N/A,N/A,0.14m,0.10m,0.02m,0.01m,0.01m,10th Nov 15,06th Apr 18
528,Boxart Missing,Metal Gear Solid V: Ground Zeroes,X360,Konami Digital Entertainment,Kojima Productions,N/A,8.3,N/A,N/A,0.14m,0.06m,0.05m,0.01m,0.01m,18th Mar 14,22nd Mar 18
529,Boxart Missing,Cucumber Blues,PC,Unknown,Unknown,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,03rd Apr 17,21st Apr 19
530,Boxart Missing,Watch Dogs,WiiU,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,18th Nov 14,15th Mar 18
531,Boxart Missing,Tom Clancy's Splinter Cell: Blacklist,WiiU,Ubisoft,Ubisoft Shanghai,N/A,9.2,N/A,N/A,0.13m,0.04m,0.07m,N/A,0.01m,20th Aug 13,08th Mar 18
532,Boxart Missing,Westerado: Double Barreled,PC,Adult Swim,Ostrich Banditos,N/A,N/A,N/A,0.12m,N/A,N/A,N/A,N/A,N/A,16th Apr 15,20th Apr 19
533,Boxart Missing,Oceanhorn: Monster of Uncharted Seas,PC,FDG Entertainment,Cornfox & Brothers,N/A,N/A,N/A,0.12m,N/A,N/A,N/A,N/A,N/A,17th Mar 15,20th Apr 19
534,Boxart Missing,Overture,PC,Black Shell Media,Black Shell Games,N/A,N/A,N/A,0.12m,N/A,N/A,N/A,N/A,N/A,01st Jan 15,17th Apr 19
535,Boxart Missing,The Growth Journey,PC,Cleverweek,Cleverweek,N/A,N/A,N/A,0.12m,N/A,N/A,N/A,N/A,N/A,07th Jan 16,17th Apr 19
536,Boxart Missing,LEGO Batman 2: DC Super Heroes,WiiU,Warner Bros. Interactive Entertainment,Traveller's Tales,N/A,N/A,N/A,N/A,0.12m,0.04m,0.07m,N/A,0.01m,21st May 13,15th Mar 18
537,Boxart Missing,Anodyne,PC,Analgesic Productions,Sean Han Tani,N/A,N/A,N/A,0.12m,N/A,N/A,N/A,N/A,N/A,22nd Mar 13,09th Apr 19
538,Boxart Missing,Darksiders: Warmastered Edition,PS4,THQ Nordic,Kaiko,N/A,N/A,N/A,N/A,0.11m,0.07m,0.02m,N/A,0.02m,22nd Nov 16,31st Mar 18
539,Boxart Missing,Insanely Twisted Shadow Planet,PC,Microsoft Studios,Shadow Planet Productions,N/A,N/A,N/A,0.11m,N/A,N/A,N/A,N/A,N/A,17th Apr 12,06th Apr 19
540,Boxart Missing,Blaster Master Zero,All,Inti Creates,Inti Creates,N/A,N/A,N/A,0.11m,N/A,N/A,N/A,N/A,N/A,09th Mar 17,03rd Feb 21
541,Boxart Missing,Between Me and The Night,PC,Unknown,RainDance LX,N/A,N/A,N/A,0.11m,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 19
542,Boxart Missing,Heroes of Hammerwatch,PC,Crackshell,Crackshell,N/A,N/A,N/A,0.11m,N/A,N/A,N/A,N/A,N/A,01st Mar 18,03rd Apr 19
543,Boxart Missing,Dungeon Souls,PC,Black Shell Media,Lamina Studios,N/A,N/A,N/A,0.11m,N/A,N/A,N/A,N/A,N/A,02nd Dec 16,01st Apr 19
544,Boxart Missing,Fatal Frame 2: Wii Edition,Wii,Nintendo,Koei Tecmo Games,N/A,N/A,N/A,N/A,0.11m,N/A,0.00m,0.10m,0.00m,28th Jun 12,30th Aug 18
545,Boxart Missing,How to Train Your Dragon 2,PS3,Little Orbit,Torus Games,N/A,N/A,N/A,N/A,0.10m,0.03m,0.06m,N/A,0.02m,10th Jun 14,17th Mar 18
546,Boxart Missing,Terraria,PSV,505 Games,Engine Software,N/A,N/A,N/A,N/A,0.10m,N/A,0.01m,0.09m,0.00m,04th Dec 13,19th Mar 18
547,Boxart Missing,Starlink: Battle for Atlas,PS4,Ubisoft,Ubisoft Toronto,N/A,N/A,N/A,N/A,0.10m,0.08m,N/A,N/A,0.02m,16th Oct 18,22nd Mar 19
548,Boxart Missing,Starlink: Battle for Atlas,XOne,Ubisoft,Ubisoft Toronto,N/A,N/A,N/A,N/A,0.10m,0.09m,N/A,N/A,0.01m,16th Oct 18,22nd Mar 19
549,Boxart Missing,Hellblade: Senua's Sacrifice,XOne,Microsoft Studios,Ninja Theory,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,04th Dec 18,02nd Nov 18
550,Boxart Missing,Record of Lodoss War: Deedlit in Wonder Labyrinth,PC,Unknown,Team Ladybug,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 21
551,Boxart Missing,Touhou Luna Nights,PC,Vaka Game Magazine,Vaka Game Magazine,N/A,N/A,N/A,0.10m,N/A,N/A,N/A,N/A,N/A,26th Feb 19,24th Jun 19
552,Boxart Missing,Murdered: Soul Suspect,X360,Square Enix,Airtight Games,N/A,N/A,N/A,N/A,0.10m,0.06m,0.03m,N/A,0.01m,03rd Jun 14,06th Aug 18
553,Boxart Missing,SpongeBob: HeroPants,X360,Activision,Behaviour Interactive,N/A,N/A,N/A,N/A,0.10m,0.09m,0.00m,N/A,0.01m,03rd Feb 15,15th Apr 18
554,Boxart Missing,Resident Evil 4,PS4,Capcom,Capcom,N/A,N/A,N/A,N/A,0.10m,0.07m,N/A,0.01m,0.02m,30th Aug 16,04th Sep 18
555,Boxart Missing,Resident Evil: Origins Collection,XOne,Capcom,Capcom,N/A,N/A,N/A,N/A,0.10m,0.07m,0.02m,N/A,0.01m,19th Jan 16,04th Sep 18
556,Boxart Missing,We Happy Few,XOne,Gearbox Software,Compulsion Games,N/A,N/A,N/A,N/A,0.09m,0.07m,0.01m,N/A,0.01m,10th Aug 18,17th Sep 18
557,Boxart Missing,Castlevania: Lords of Shadow 2,X360,Konami Digital Entertainment,Mercury Steam,N/A,N/A,N/A,N/A,0.09m,0.02m,0.06m,N/A,0.01m,25th Feb 14,02nd Nov 18
558,Boxart Missing,Invizimals: The Alliance,PSV,Sony Computer Entertainment,Novarama,N/A,N/A,N/A,N/A,0.09m,0.00m,0.07m,N/A,0.02m,30th Sep 14,09th Apr 18
559,Boxart Missing,The Amazing Spider-Man (2012),WiiU,Activision,Beenox,N/A,6.0,N/A,N/A,0.09m,0.05m,0.04m,N/A,0.01m,05th Mar 13,15th Mar 18
560,Boxart Missing,Heroes of the Lance,All,Strategic Simulations,U.S. Gold,N/A,N/A,N/A,0.09m,N/A,N/A,N/A,N/A,N/A,01st Jan 88,26th Mar 21
561,Boxart Missing,How to Train Your Dragon 2,WiiU,Little Orbit,Torus Games,N/A,N/A,N/A,N/A,0.08m,0.03m,0.05m,N/A,0.01m,10th Jun 14,17th Mar 18
562,Boxart Missing,Darksiders II: Deathinitive Edition,XOne,Nordic Games,Gunfire Games,N/A,7.5,N/A,N/A,0.08m,0.05m,0.03m,N/A,0.01m,30th Oct 15,02nd Oct 18
563,Boxart Missing,Akiba's Trip Plus,PSP,Acquire,Acquire,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,14th Jun 12,03rd Dec 18
564,Boxart Missing,Adventure Time: Explore the Dungeon Because I Don't Know!,X360,D3Publisher,Way Forward,N/A,N/A,N/A,N/A,0.08m,0.03m,0.04m,N/A,0.01m,19th Nov 13,19th Mar 18
565,Boxart Missing,Disney Infinity 2.0: Marvel Super Heroes,PSV,Disney Interactive Studios,Avalanche Software,N/A,N/A,N/A,N/A,0.08m,N/A,0.06m,N/A,0.02m,09th May 15,06th Feb 18
566,Boxart Missing,ARK: Survival Evolved,NS,Studio Wildcard,Studio Wildcard,N/A,4.0,N/A,N/A,0.08m,0.07m,N/A,N/A,0.01m,30th Nov 18,22nd Sep 18
567,Boxart Missing,Disneyland Adventures,XOne,Microsoft Studios,Asobo Studio,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,31st Oct 17,25th Sep 18
568,Boxart Missing,Shenmue I & II,XOne,Sega,Sega,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,21st Aug 18,28th Jul 18
569,Boxart Missing,City Shrouded in Shadow,PS4,Namco Bandai Games,Granzella,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,19th Oct 17,10th Jan 18
570,Boxart Missing,One Piece Unlimited World: Red,WiiU,Namco Bandai Games,Ganbarion,N/A,N/A,N/A,N/A,0.07m,N/A,0.04m,0.03m,0.00m,31st Jul 14,19th Oct 18
571,Boxart Missing,Penguins of Madagascar,3DS,Little Orbit,Little Orbit,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.00m,25th Nov 14,07th Apr 18
572,Boxart Missing,The Amazing Spider-Man 2 (2014),3DS,Activision,High Voltage Software,N/A,N/A,N/A,N/A,0.06m,0.03m,0.03m,N/A,0.01m,29th Apr 14,19th Mar 18
573,Boxart Missing,Asterix and Obelix XXL2,NS,Microids,Microids,N/A,6.5,N/A,N/A,0.06m,N/A,0.06m,N/A,0.00m,29th Nov 18,19th Feb 19
574,Boxart Missing,Conan Exiles,XOne,Maximum Games,Funcom Oslo A/S,N/A,N/A,N/A,N/A,0.06m,0.05m,0.01m,N/A,0.01m,08th May 18,18th Mar 18
575,Boxart Missing,Assassin's Creed Odyssey,PC,Ubisoft,Ubisoft Quebec,N/A,N/A,N/A,N/A,0.06m,N/A,0.06m,N/A,0.00m,05th Oct 18,13th Jun 18
576,Boxart Missing,The Amazing Spider-Man 2 (2014),WiiU,Activision,Beenox,N/A,N/A,N/A,N/A,0.06m,0.03m,0.03m,N/A,0.00m,29th Apr 14,19th Mar 18
577,Boxart Missing,Gemstone,Series,Strategic Simulations,Paradigm Creators,N/A,N/A,N/A,0.06m,N/A,N/A,N/A,N/A,N/A,01st Jan 84,25th Mar 21
578,Boxart Missing,Dragons of Flame,All,Strategic Simulations,U.S. Gold,N/A,N/A,N/A,0.06m,N/A,N/A,N/A,N/A,N/A,01st Jan 89,22nd Mar 21
579,Boxart Missing,Disaster Report 4 Plus: Summer Memories,PS4,NIS America,Granzella,N/A,N/A,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,07th Apr 20,19th Dec 18
580,Boxart Missing,Rodea the Sky Soldier,3DS,NIS America,Kadokawa Games,N/A,N/A,N/A,N/A,0.05m,0.04m,0.00m,N/A,0.01m,10th Nov 15,06th Apr 18
581,Boxart Missing,Yakuza 3,PS4,Sega,Sega,N/A,N/A,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,09th Aug 18,25th Aug 18
582,Boxart Missing,Hellblade: Senua's Sacrifice,PS4,505 Games,Ninja Theory,N/A,8.3,N/A,N/A,0.05m,0.03m,0.01m,N/A,0.01m,04th Dec 18,02nd Nov 18
583,Boxart Missing,rain    Read the review,PS3,Sony Computer Entertainment,PlayStation C.A.M.P.!,7.0,N/A,N/A,N/A,0.05m,N/A,N/A,0.05m,N/A,01st Oct 13,19th Jan 19
584,Boxart Missing,Gemstone Warrior,All,Strategic Simulations,Paradigm Creators,N/A,N/A,N/A,0.05m,N/A,N/A,N/A,N/A,N/A,01st Jan 84,24th Mar 21
585,Boxart Missing,Star Control: Origins,PC,Unknown,Stardock,N/A,N/A,N/A,0.05m,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 21
586,Boxart Missing,Resident Evil 4,XOne,Capcom,Capcom,N/A,N/A,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,30th Aug 16,04th Sep 18
587,Boxart Missing,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,D3Publisher,Way Forward,N/A,N/A,N/A,N/A,0.05m,0.02m,0.02m,N/A,0.01m,19th Nov 13,19th Mar 18
588,Boxart Missing,Yomawari: The Long Night Collection    Read the review,NS,NIS America,Nippon Ichi Software,6.0,N/A,N/A,N/A,0.05m,0.04m,N/A,0.01m,0.00m,30th Oct 18,07th Nov 18
589,Boxart Missing,SpongeBob: HeroPants,3DS,Activision,Behaviour Interactive,N/A,N/A,N/A,N/A,0.05m,0.04m,N/A,N/A,0.01m,03rd Feb 15,15th Apr 18
590,Boxart Missing,Doraemon: Shin Nobita no Daimakyou Peko to 5-nin no Tankenta,3DS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,06th Mar 14,23rd Apr 19
591,Boxart Missing,Hotel Transylvania 3: Monsters Overboard,XOne,Outright Games,Torus Games,N/A,N/A,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,10th Jul 18,24th Mar 19
592,Boxart Missing,Earthfall,PS4,Gearbox Software,Holospark,N/A,N/A,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,13th Jul 18,25th May 18
593,Boxart Missing,Darksiders: Warmastered Edition,XOne,THQ Nordic,Kaiko,N/A,N/A,N/A,N/A,0.04m,0.04m,N/A,N/A,0.00m,22nd Nov 16,31st Mar 18
594,Boxart Missing,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,D3Publisher,Way Forward,N/A,2.8,N/A,N/A,0.04m,0.02m,0.02m,N/A,0.00m,12th Dec 13,22nd Jan 18
595,Boxart Missing,Ukiyo no Shishi,PS3,Namco Bandai Games,Spike Chunsoft,N/A,N/A,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,29th Jan 15,26th Apr 19
596,Boxart Missing,Assassin's Creed Chronicles: China,PS4,Ubisoft,Climax Studios,N/A,N/A,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,21st Apr 15,30th Dec 18
597,Boxart Missing,Asterix and Obelix XXL2,PS4,Microids,Microids,N/A,N/A,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,29th Nov 18,19th Feb 19
598,Boxart Missing,Hotel Transylvania 3: Monsters Overboard,PS4,Outright Games,Torus Games,N/A,N/A,N/A,N/A,0.04m,0.03m,N/A,N/A,0.01m,10th Jul 18,24th Mar 19
599,Boxart Missing,Hunter x Hunter: Wonder Adventure,PSP,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.04m,N/A,N/A,0.04m,N/A,20th Sep 12,26th Apr 19
600,Boxart Missing,Assassin's Creed Rogue Remastered    Read the review,XOne,Ubisoft,Ubisoft,6.0,6.0,N/A,N/A,0.04m,N/A,0.03m,N/A,0.00m,20th Mar 18,29th Jan 18
601,Boxart Missing,Monster Boy and the Cursed Kingdom    Read the review,NS,FDG Entertainment,Game Atelier,8.0,8.0,9.5,N/A,0.04m,0.03m,N/A,N/A,0.00m,06th Nov 18,17th Dec 18
602,Boxart Missing,The Persistence    Read the review,PS4,Sony Interactive Entertainment,Firesprite,7.0,N/A,N/A,N/A,0.04m,N/A,0.03m,N/A,0.01m,24th Jul 18,24th Sep 18
603,Boxart Missing,Penguins of Madagascar,WiiU,Little Orbit,Little Orbit,N/A,N/A,N/A,N/A,0.03m,0.01m,0.02m,N/A,0.00m,25th Nov 14,07th Apr 18
604,Boxart Missing,Earthfall,XOne,Gearbox Software,Holospark,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Jul 18,25th May 18
605,Boxart Missing,Power Rangers Super Megaforce,3DS,Namco Bandai Games,7thChord,N/A,N/A,N/A,N/A,0.03m,0.01m,0.01m,N/A,0.00m,28th Oct 14,23rd Jan 19
606,Boxart Missing,Override: Mech City Brawl,PS4,Modus Games,The Balance Inc,N/A,N/A,7.0,N/A,0.03m,0.02m,N/A,N/A,0.01m,04th Dec 18,28th Mar 19
607,Boxart Missing,Beast Quest,PS4,Maximum Games,Torus Games,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,N/A,0.01m,13th Mar 18,08th Jan 18
608,Boxart Missing,Record of Grancrest War,PS4,Bandai Namco Games,Bandai Namco,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Jun 18,24th Jun 18
609,Boxart Missing,Legends of Chima: Laval's Journey,DS,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,31st Aug 13,03rd Dec 18
610,Boxart Missing,Star Trek: The Game,PC,Namco Bandai Games,Digital Extremes,N/A,N/A,N/A,N/A,0.03m,0.00m,0.02m,N/A,0.00m,23rd Apr 13,29th Oct 18
611,Boxart Missing,Ukiyo no Roushi,PSV,Spike Chunsoft,Spike Chunsoft,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,11th Feb 15,27th Apr 19
612,Boxart Missing,Beast Quest,XOne,Maximum Games,Torus Games,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,N/A,0.00m,13th Mar 18,08th Jan 18
613,Boxart Missing,Onimusha: Warlords,PS4,Capcom,Capcom,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,15th Jan 19,29th Dec 18
614,Boxart Missing,Darksiders: Warmastered Edition,WiiU,THQ Nordic,Kaiko,N/A,N/A,N/A,N/A,0.03m,0.01m,0.01m,N/A,0.00m,23rd May 17,31st Mar 18
615,Boxart Missing,Agony,PS4,Maximum Games,Madmind Studio,N/A,5.0,N/A,N/A,0.03m,0.02m,N/A,N/A,0.00m,29th May 18,30th Apr 18
616,Boxart Missing,The Girl and the Robot,PS4,Soedesco,Flying Carpets Games,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,N/A,0.00m,29th Sep 17,01st May 19
617,Boxart Missing,République,PS4,GungHo Online Entertainment,Camouflaj,N/A,6.5,N/A,N/A,0.02m,N/A,0.01m,0.01m,0.00m,22nd Mar 16,15th Apr 18
618,Boxart Missing,Resident Evil: Value Pack,PS4,Capcom,Capcom,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,29th Sep 16,04th Sep 18
619,Boxart Missing,Agony,XOne,Maximum Games,Madmind Studio,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,29th May 18,30th Apr 18
620,Boxart Missing,Override: Mech City Brawl,XOne,Modus Games,The Balance Inc,N/A,N/A,N/A,N/A,0.02m,0.02m,N/A,N/A,0.00m,04th Dec 18,28th Mar 19
621,Boxart Missing,Border Break,PS4,Sega,Sega,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,02nd Aug 18,26th Aug 18
622,Boxart Missing,Gravity Rush Remastered,PS4,Sony Computer Entertainment Europe,Bluepoint Games,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,02nd Feb 16,23rd Sep 18
623,Boxart Missing,Castle Wolfenstein,All,Muse Software,Muse Software,N/A,N/A,N/A,0.02m,N/A,N/A,N/A,N/A,N/A,01st Sep 81,06th Apr 21
624,Boxart Missing,Invizimals: The Lost Kingdom,PS3,Sony Computer Entertainment,Novarama,N/A,N/A,N/A,N/A,0.02m,N/A,0.02m,N/A,0.00m,30th Sep 14,09th Apr 18
625,Boxart Missing,Kamiwaza Wanda: Kira Kira Ichibangai Kikiippatsu!,3DS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.02m,N/A,N/A,0.02m,N/A,27th Oct 16,06th Aug 18
626,Boxart Missing,SpongeBob: HeroPants,PSV,Activision,Behaviour Interactive,N/A,N/A,N/A,N/A,0.02m,0.01m,0.00m,N/A,0.00m,03rd Feb 15,15th Apr 18
627,Boxart Missing,Adventure Time: The Secret of the Nameless,3DS,Little Orbit,Way Forward Technologies,N/A,N/A,N/A,N/A,0.02m,0.01m,N/A,N/A,0.00m,18th Nov 14,24th Jan 19
628,Boxart Missing,Penguins of Madagascar,Wii,Little Orbit,Little Orbit,N/A,N/A,N/A,N/A,0.02m,0.00m,0.01m,N/A,0.00m,25th Nov 14,07th Apr 18
