"Results: (6,101)",<<  1  >>
A    B    C    D    E    F    G    H    I    J    K    L    M    N    O    P    Q    R    S    T    U    V    W    X    Y    Z
Pos,Box Art,Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update
1012,Boxart Missing,Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,05th Feb 09,N/A
1013,Boxart Missing,The Sexy Brutale,PS4,Badland Games,Tequila Works,N/A,N/A,N/A,N/A,0.08m,0.05m,0.02m,N/A,0.01m,29th Aug 17,12th Sep 18
1014,Boxart Missing,Man vs. Wild,PS3,Crave Entertainment,Scientifically Proven,N/A,N/A,N/A,N/A,0.08m,0.07m,N/A,N/A,0.01m,26th Apr 11,N/A
1015,Boxart Missing,Happy Feet Two,Wii,Warner Bros. Interactive,KMM Games,N/A,N/A,N/A,N/A,0.08m,0.06m,0.01m,N/A,0.01m,08th Nov 11,N/A
1016,Boxart Missing,Loading Human,PS4,Maximum Games,Untold Games,N/A,N/A,N/A,N/A,0.08m,0.05m,0.02m,N/A,0.01m,13th Oct 16,17th Sep 18
1017,Boxart Missing,ToraDora Portable!,PSP,Namco Bandai,Silicon Studio,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,30th Apr 09,N/A
1018,Boxart Missing,Root Letter,PSV,PQube,Kadokawa Games,N/A,N/A,N/A,N/A,0.08m,N/A,0.04m,0.03m,0.01m,10th Nov 16,20th Sep 18
1019,Boxart Missing,Mystery House,PC,Sierra Entertainment,On-Line Systems,N/A,N/A,N/A,0.08m,N/A,N/A,N/A,N/A,N/A,05th May 80,N/A
1020,Boxart Missing,Planetfall,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.08m,N/A,N/A,N/A,N/A,N/A,08th Jul 83,N/A
1021,Boxart Missing,Sherlock Holmes: Crimes & Punishments,XOne,Focus Home Interactive,Frogwares,N/A,N/A,N/A,N/A,0.08m,0.03m,0.04m,N/A,0.01m,30th Sep 14,18th Apr 18
1022,Boxart Missing,Minecraft: Story Mode - Season Two,X360,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.08m,0.05m,0.02m,N/A,0.01m,03rd Oct 17,07th Aug 18
1023,Boxart Missing,Sentimental Graffiti 2,DC,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,27th Jul 00,N/A
1024,Boxart Missing,Witches & Vampires: The Secrets of Ashburry,DS,Conspiracy Entertainment,Smack Down Productions,N/A,N/A,N/A,N/A,0.08m,0.05m,0.02m,N/A,0.01m,02nd Nov 10,N/A
1025,Boxart Missing,Doraemon: Nobita and the Island of Miracles,3DS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,01st Mar 12,03rd Dec 18
1026,Boxart Missing,Sentimental Graffiti: First Window,SAT,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,0.00m,11th Apr 97,N/A
1027,Boxart Missing,The First Templar,PC,Kalypso,Haemimont Games,N/A,N/A,N/A,N/A,0.08m,0.06m,0.01m,N/A,0.01m,10th May 11,N/A
1028,Boxart Missing,Bleach: Erabareshi Tamashii,PS2,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,04th Aug 05,N/A
1029,Boxart Missing,Cutthroats,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.08m,N/A,N/A,N/A,N/A,N/A,01st Jan 84,N/A
1030,Boxart Missing,Code Lyoko: Fall of X.A.N.A.,DS,Game Factory,Game Factory,N/A,N/A,N/A,N/A,0.08m,0.07m,N/A,N/A,0.01m,20th Jun 08,N/A
1031,Boxart Missing,Tokimeki Memorial 4,PSP,Konami,Konami,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,03rd Dec 09,N/A
1032,Boxart Missing,Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,PS3,Sony Computer Entertainment,Millennium Kitchen,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,05th Jul 07,N/A
1033,Boxart Missing,12-Sai. Koisuru Diary,3DS,Happinet,Unknown,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,04th Aug 16,N/A
1034,Boxart Missing,Tomb Raider: Underworld,PC,Eidos Interactive,Crystal Dynamics,N/A,8.0,N/A,N/A,0.08m,N/A,0.07m,N/A,0.01m,18th Nov 08,N/A
1035,Boxart Missing,Scooby-Doo! Who's Watching Who?,PSP,THQ,THQ,N/A,N/A,N/A,N/A,0.08m,0.07m,0.01m,N/A,0.01m,16th Oct 06,N/A
1036,Boxart Missing,Deep Fear,SAT,Sega,ISCO,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,01st Nov 98,N/A
1037,Boxart Missing,Horrid Henry's Horrid Adventure,DS,Asylum Entertainment,TBA,N/A,N/A,N/A,N/A,0.08m,N/A,0.07m,N/A,0.01m,05th Nov 10,N/A
1038,Boxart Missing,Virus,SAT,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,0.00m,22nd Aug 97,N/A
1039,Boxart Missing,Cate West: The Vanishing Files,Wii,Destineer,Destineer,N/A,N/A,N/A,N/A,0.08m,0.07m,0.00m,N/A,0.01m,23rd Mar 09,N/A
1040,Boxart Missing,Lost in Blue: Shipwrecked,Wii,Konami,Hudson Soft,N/A,N/A,N/A,N/A,0.08m,0.07m,0.00m,N/A,0.01m,23rd Sep 08,N/A
1041,Boxart Missing,The Witness,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.08m,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1042,Boxart Missing,Man vs. Wild,Wii,Crave Entertainment,Scientifically Proven,N/A,N/A,N/A,N/A,0.08m,0.07m,N/A,N/A,0.00m,26th Apr 11,N/A
1043,Boxart Missing,Ro-Kyu-Bu!,PSP,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.08m,N/A,N/A,0.08m,N/A,27th Oct 11,N/A
1044,Boxart Missing,Elebits: The Adventures of Kai and Zero,DS,Konami,Konami,N/A,7.5,N/A,N/A,0.08m,0.07m,0.00m,0.00m,0.01m,06th Jan 09,N/A
1045,Boxart Missing,Disney's Planes,3DS,Disney Interactive Studios,TOSE,N/A,N/A,N/A,N/A,0.08m,0.04m,0.03m,N/A,0.01m,06th Aug 13,15th Mar 18
1046,Boxart Missing,Agatha Christie: And Then There Were None,Wii,The Adventure Company,AWE Games,N/A,N/A,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.01m,25th Feb 08,N/A
1047,Boxart Missing,Myst,PS,Psygnosis,Alfa System,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,0.00m,30th Sep 96,N/A
1048,Boxart Missing,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,Sony Computer Entertainment,Millennium Kitchen,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,24th Jun 10,N/A
1049,Boxart Missing,Animal Kingdom: Wildlife Expedition,Wii,Natsume,Natsume,N/A,N/A,N/A,N/A,0.07m,0.07m,N/A,N/A,0.01m,22nd Sep 09,N/A
1050,Boxart Missing,Chronicles of Mystery: The Secret Tree of Life,DS,City Interactive,City Interactive,N/A,N/A,N/A,N/A,0.07m,0.03m,0.04m,N/A,0.01m,15th Feb 11,N/A
1051,Boxart Missing,Hakuouki DS,DS,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,18th Mar 10,N/A
1052,Boxart Missing,Again    Read the review,DS,KOEI,Cing,4.2,6.0,N/A,N/A,0.07m,0.07m,N/A,0.00m,0.01m,30th Mar 10,N/A
1053,Boxart Missing,Real Sound: Kaze no Riguretto,SAT,Warp,Warp,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,0.00m,18th Jul 97,N/A
1054,Boxart Missing,Batman: A Telltale Game Series,XOne,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.01m,13th Sep 16,16th Apr 18
1055,Boxart Missing,Still Life,XB,The Adventure Company,Microids,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,06th Jun 05,N/A
1056,Boxart Missing,Haikyuu!! Tsunage! Itadaki no Keshiki!!,3DS,Namco Bandai Games,Bandai Namco Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Sep 14,20th Dec 18
1057,Boxart Missing,Beyond Good & Evil,GC,Ubisoft,Ubisoft Montpellier,N/A,N/A,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.00m,11th Dec 03,N/A
1058,Boxart Missing,NOëL: La Neige,PS,Pioneer LDC,Pioneer LDC,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,0.00m,26th Feb 98,N/A
1059,Boxart Missing,Batman: A Telltale Game Series,X360,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.02m,0.05m,N/A,0.01m,13th Sep 16,16th Apr 18
1060,Boxart Missing,Harukanaru Toki no Naka de 4,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,19th Jun 08,N/A
1061,Boxart Missing,CSI: Dark Motives,DS,Ubisoft,Powerhead Games,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.01m,20th Nov 07,N/A
1062,Boxart Missing,Lupin Sansei: Shijou Saidai no Zunousen,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,11th Feb 10,N/A
1063,Boxart Missing,Enchanter,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.07m,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1064,Boxart Missing,Goosebumps HorrorLand,PS2,Scholastic Inc.,Gusto Games,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.01m,28th Oct 08,N/A
1065,Boxart Missing,Let's Ride! Friends Forever,DS,THQ,THQ,N/A,N/A,N/A,N/A,0.07m,0.07m,N/A,N/A,0.01m,03rd Mar 08,N/A
1066,Boxart Missing,Code Geass: Hangyaku no Lelouch - Lost Colors,PSP,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,27th Mar 08,N/A
1067,Boxart Missing,Hakuouki: Yuugi Roku,PSP,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,13th May 10,N/A
1068,Boxart Missing,The Book of Unwritten Tales 2,PS4,Nordic Games,KING Art Games,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,18th Sep 15,17th Dec 18
1069,Boxart Missing,The Walking Dead: A Telltale Series Collection,PS4,Warner Bros. Interactive Entertainment,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,05th Dec 17,N/A
1070,Boxart Missing,Galerians: Ash,PS2,Sammy Corporation,Polygon Magic,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,03rd Feb 03,N/A
1071,Boxart Missing,12-Sai. Honto no Kimochi,3DS,Happinet,Happinet,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,18th Dec 14,28th Jul 18
1072,Boxart Missing,Vampire Knight DS,DS,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,29th Jan 09,N/A
1073,Boxart Missing,Vampire Legends: Power of Three,DS,THQ,Smack Down Productions SARL,N/A,N/A,N/A,N/A,0.07m,0.07m,N/A,N/A,0.01m,29th Jun 10,N/A
1074,Boxart Missing,Second Sight,XB,Codemasters,Free Radical Design,N/A,7.8,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,21st Sep 04,N/A
1075,Boxart Missing,Ecco: The Tides of Time,GEN,Sega,Novotrade International,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Aug 94,N/A
1076,Boxart Missing,Classic NES Series: Metroid,GBA,Nintendo,Nintendo R&D1,N/A,5.2,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Oct 04,N/A
1077,Boxart Missing,Shadowgate 64: Trials of the Four Towers,N64,Kemco,Infinite Ventures,N/A,5.4,N/A,N/A,0.07m,0.06m,0.01m,N/A,0.00m,31st May 99,N/A
1078,Boxart Missing,GunParade Orchestra: Shiro no Shou,PS2,Sony Computer Entertainment,Alfa System,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,12th Jan 06,N/A
1079,Boxart Missing,Let's Ride! Dreamer,GBA,THQ,Independent Arts,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,10th Mar 06,N/A
1080,Boxart Missing,Tomb Raider: Legend,DS,Eidos Interactive,Crystal Dynamics,N/A,6.5,N/A,N/A,0.07m,0.04m,0.02m,N/A,0.01m,14th Nov 06,N/A
1081,Boxart Missing,Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,26th Jun 08,N/A
1082,Boxart Missing,Subnautica,XOne,Gearbox Software,Unknown Worlds Entertainment,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,04th Dec 18,16th Jul 18
1083,Boxart Missing,Broken Sword 5: The Serpent's Curse,PS4,Unbalance,Revolution Software,N/A,N/A,N/A,N/A,0.07m,N/A,0.06m,N/A,0.01m,26th Apr 19,13th Aug 18
1084,Boxart Missing,Higurashi no Naku Koro ni Matsuri: Kakera Asobi,PS2,Alchemist,07th Expansion,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,20th Dec 07,N/A
1085,Boxart Missing,Suzumiya Haruhi no Gekidou,Wii,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,22nd Jan 09,N/A
1086,Boxart Missing,Minecraft: Story Mode,WiiU,Mojang,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.04m,0.03m,N/A,0.01m,13th Dec 16,22nd Mar 18
1087,Boxart Missing,Hikaru no Go: Heian Gensou Ibunroku,PS,Konami,Tenky,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.06m,0.00m,30th May 02,N/A
1088,Boxart Missing,Lifeline,PS2,Konami,Sony Computer Entertainment,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,02nd Mar 04,N/A
1089,Boxart Missing,Jake Power: Handyman,DS,Ubisoft,Magic Pockets,N/A,N/A,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,11th Mar 09,N/A
1090,Boxart Missing,Hakuouki: Junsouroku,PS3,Aksys Games,Idea Factory,N/A,N/A,N/A,N/A,0.07m,0.03m,N/A,0.03m,0.01m,06th May 14,N/A
1091,Boxart Missing,Obscure,PS2,DreamCatcher Interactive,Hydravision Entertainment,N/A,6.8,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,06th Apr 05,N/A
1092,Boxart Missing,Sherlock Holmes: Crimes & Punishments,PS3,Focus Home Interactive,Frogwares,N/A,N/A,N/A,N/A,0.07m,0.03m,0.03m,N/A,0.01m,30th Sep 14,18th Apr 18
1093,Boxart Missing,Hello Neighbor: Hide & Seek,NS,Gearbox Software,Dynamic Pixels,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,07th Dec 18,22nd Sep 18
1094,Boxart Missing,Freddi Fish: Kelp Seed Mystery,Wii,Majesco,Mistic Studios,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.00m,29th Aug 08,N/A
1095,Boxart Missing,Home Sweet Home (2017),PS4,Mastiff,"YGGDRAZIL GROUP CO.,LTD",N/A,N/A,N/A,N/A,0.07m,0.05m,N/A,N/A,0.01m,16th Oct 18,03rd Jan 19
1096,Boxart Missing,everGirl,GBA,THQ,THQ,N/A,N/A,N/A,N/A,0.07m,0.05m,0.02m,N/A,0.00m,09th Oct 05,N/A
1097,Boxart Missing,Mahouka Koukou no Rettousei: Out of Order,PSV,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,25th Dec 14,22nd Sep 18
1098,Boxart Missing,Batman: The Enemy Within,PS4,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.07m,0.05m,N/A,N/A,0.01m,03rd Oct 17,29th Jun 18
1099,Boxart Missing,Hello Neighbor: Hide & Seek,PS4,Gearbox Software,Dynamic Pixels,N/A,N/A,N/A,N/A,0.07m,0.05m,N/A,N/A,0.01m,07th Dec 18,22nd Sep 18
1100,Boxart Missing,Hello Neighbor: Hide & Seek,XOne,Gearbox Software,Dynamic Pixels,N/A,N/A,N/A,N/A,0.07m,0.06m,N/A,N/A,0.01m,07th Dec 18,22nd Sep 18
1101,Boxart Missing,Gambler Densetsu Tetsuya,PS2,Athena,Athena,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,21st Jun 01,N/A
1102,Boxart Missing,Steins;Gate 0,PS4,PQube,5pb. Inc.,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,29th Nov 16,10th Jun 18
1103,Boxart Missing,Yoake Yori Ruriiro na: Brighter than Dawning Blue,PS2,Aria,ARIA,N/A,N/A,N/A,N/A,0.07m,N/A,N/A,0.07m,N/A,07th Dec 06,N/A
1104,Boxart Missing,Crime Lab: Body of Evidence,DS,City Interactive,City Interactive,N/A,N/A,N/A,N/A,0.07m,0.05m,0.01m,N/A,0.00m,05th Oct 10,N/A
1105,Boxart Missing,"Flower, Sun, and Rain    Read the review",DS,Marvelous Interactive,High Horse Entertainment,4.0,5.7,N/A,N/A,0.07m,0.06m,0.00m,N/A,0.01m,15th Jun 09,N/A
1106,Boxart Missing,Lost in Blue 2,DS,Konami,Konami Computer Entertainment Hawaii,N/A,N/A,N/A,N/A,0.07m,0.01m,0.01m,0.05m,0.00m,20th Mar 07,N/A
1107,Boxart Missing,Discworld,PS,Psygnosis,Teeny Weeny Games,N/A,N/A,N/A,N/A,0.06m,0.04m,0.02m,N/A,0.00m,01st Jan 95,N/A
1108,Boxart Missing,Pirates: The Legend of Black Kat,XB,Electronic Arts,Westwood Studios,N/A,N/A,N/A,N/A,0.06m,0.05m,0.01m,N/A,0.00m,24th Mar 02,N/A
1109,Boxart Missing,July,DC,Fortyfive,Fortyfive,N/A,4.8,N/A,N/A,0.06m,N/A,N/A,0.06m,0.00m,27th Nov 98,N/A
1110,Boxart Missing,Insecticide,DS,Gamecock,"Crackpot Entertainment / Creat Studios, Inc.",N/A,N/A,N/A,N/A,0.06m,0.06m,N/A,N/A,0.01m,11th Mar 08,N/A
1111,Boxart Missing,Kanon,DC,NEC Interchannel,Key,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,14th Sep 00,N/A
1112,Boxart Missing,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,28th Feb 08,N/A
1113,Boxart Missing,Sprung - A Game Where Everyone Scores,DS,Ubisoft,Guillemot Inc,N/A,N/A,N/A,N/A,0.06m,0.06m,0.00m,N/A,0.00m,08th Dec 04,N/A
1114,Boxart Missing,Meitantei Conan: Aoki Houseki no Rinbukyoku,DS,Namco Bandai,Namco Bandai Games,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,21st Apr 11,N/A
1115,Boxart Missing,To Heart 2: Dungeon Travelers,PSV,Aqua Plus,Aqua Plus,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,30th Apr 15,22nd Sep 18
1116,Boxart Missing,Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,27th Mar 08,N/A
1117,Boxart Missing,Spy Fox in Dry Cereal,Wii,Majesco,Mistic Studios,N/A,N/A,N/A,N/A,0.06m,0.06m,N/A,N/A,0.00m,26th Aug 08,N/A
1118,Boxart Missing,Secret Files: Tunguska,Wii,Deep Silver,Fusionsphere Systems / Animation Arts,N/A,N/A,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,30th Mar 10,N/A
1119,Boxart Missing,Alone in the Dark,PS2,Atari,Hydravision Entertainment,N/A,N/A,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.01m,23rd Jun 08,N/A
1120,Boxart Missing,Higurashi Daybreak Portable,PSP,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,27th Nov 08,N/A
1121,Boxart Missing,Sherlock Holmes: The Devil's Daughter,PS4,Bigben Interactive,Bigben Interactive,N/A,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,25th Oct 16,27th Jun 18
1122,Boxart Missing,Another Code R: A Journey into Lost Memories,Wii,Nintendo,Cing,N/A,5.9,N/A,N/A,0.06m,N/A,0.03m,0.03m,0.00m,26th Jun 09,N/A
1123,Boxart Missing,Kekkon: Marriage,SAT,Shogakukan,Shogakukan Production,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,0.00m,15th Dec 95,N/A
1124,Boxart Missing,KimiKiss,PS2,Enterbrain,Enterbrain,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,25th May 06,N/A
1125,Boxart Missing,The Book of Unwritten Tales: The Critter Chronicles,PC,Crimson Cow,KING Art Games,N/A,N/A,N/A,N/A,0.06m,N/A,0.05m,N/A,0.01m,06th Oct 11,N/A
1126,Boxart Missing,Call of Cthulhu: Dark Corners of the Earth,XB,2K Games,Headfirst Productions,N/A,N/A,N/A,N/A,0.06m,0.05m,0.01m,N/A,0.00m,24th Oct 05,N/A
1127,Boxart Missing,Grey's Anatomy: The Video Game,Wii,Ubisoft,Longtail Studios,N/A,N/A,N/A,N/A,0.06m,0.05m,0.01m,N/A,0.00m,04th Mar 09,N/A
1128,Boxart Missing,The Next BIG Thing,PC,Focus Home Interactive,Pendulo Studio,N/A,6.8,N/A,N/A,0.06m,N/A,0.05m,N/A,0.01m,21st Apr 11,N/A
1129,Boxart Missing,New Prince of Tennis: Go to the Top,3DS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,05th Mar 15,06th Aug 18
1130,Boxart Missing,Sherlock Holmes: The Devil's Daughter,XOne,Bigben Interactive,Bigben Interactive,N/A,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,25th Oct 16,27th Jun 18
1131,Boxart Missing,Foster's Home for Imaginary Friends: Imagination Invaders,DS,Midway Games,Sensory Sweep,N/A,N/A,N/A,N/A,0.06m,0.06m,N/A,N/A,0.00m,12th Nov 07,N/A
1132,Boxart Missing,ICO,PS3,Sony Computer Entertainment,Bluepoint Games,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,22nd Sep 11,N/A
1133,Boxart Missing,D.C. II P.S.: Da Capo II Plus Situation,PS2,Kadokawa Shoten,Circus,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,29th May 08,N/A
1134,Boxart Missing,Nanashi no Game,DS,Square Enix,Square Enix,N/A,N/A,2.0,0.06m,N/A,N/A,N/A,N/A,N/A,03rd Jul 08,N/A
1135,Boxart Missing,Starry * Sky: In Summer - PSP Edition,PSP,Asgard,Asgard,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,30th Sep 10,N/A
1136,Boxart Missing,Broken Sword: The Shadow of the Templars,GBA,BAM! Entertainment,Revolution Software Ltd.,N/A,8.1,N/A,N/A,0.06m,0.04m,0.02m,N/A,0.00m,17th Mar 02,N/A
1137,Boxart Missing,Adventure Time: The Secret of the Nameless Kingdom,X360,Little Orbit,WayForward Technologies,N/A,N/A,N/A,N/A,0.06m,0.00m,0.05m,N/A,0.00m,18th Oct 14,17th Apr 18
1138,Boxart Missing,Tenchi Muyou! Ryoukouki Gokuraku,SAT,Yumedia,Yumedia,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,0.00m,29th Sep 95,N/A
1139,Boxart Missing,Theresia...    Read the review,DS,Aksys Games,WorkJam,7.2,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.00m,30th Oct 08,N/A
1140,Boxart Missing,Game of Thrones: A Telltale Games Series,PS4,Telltale Games,Telltale Games,N/A,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,17th Nov 15,12th Mar 18
1141,Boxart Missing,Policenauts,3DO,Konami,Konami,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,29th Sep 95,N/A
1142,Boxart Missing,Outcast: Second Contact,PS4,Maximum Games,Bigben Interactive,N/A,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,14th Nov 17,12th Sep 18
1143,Boxart Missing,Rooms: The Main Building,Wii,Hudson Soft,Hudson Soft,N/A,7.0,N/A,N/A,0.06m,0.05m,N/A,N/A,0.00m,23rd Mar 10,N/A
1144,Boxart Missing,Myst III: Exile,XB,Ubisoft,Presto Studios,N/A,N/A,N/A,N/A,0.06m,0.04m,0.01m,N/A,0.00m,22nd Sep 02,N/A
1145,Boxart Missing,Vitamin X to Z,PSP,D3 Publisher,HuneX,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,24th Feb 11,N/A
1146,Boxart Missing,Gormiti: The Lords of Nature!,DS,Konami,Climax Group,N/A,N/A,N/A,N/A,0.06m,0.05m,0.00m,N/A,0.00m,21st Sep 10,N/A
1147,Boxart Missing,Winx Club: Mission Enchantix,DS,Konami,Konami,N/A,N/A,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.00m,25th Nov 08,N/A
1148,Boxart Missing,Utawarerumono: Mask of Deception,PS3,Aqua Plus,Aqua Plus,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,24th Sep 15,23rd Mar 19
1149,Boxart Missing,Monkey Island: Special Edition Collection,X360,Activision,LucasArts,N/A,N/A,N/A,N/A,0.06m,N/A,0.05m,N/A,0.01m,09th Sep 11,N/A
1150,Boxart Missing,King's Quest: The Complete Collection,PS4,Activision,The Odd Gentlemen,N/A,N/A,N/A,N/A,0.06m,0.05m,N/A,N/A,0.01m,24th Oct 16,18th Dec 18
1151,Boxart Missing,Broken Sword II: The Smoking Mirror,PS,Crave Entertainment,Revolution Software,N/A,7.3,N/A,N/A,0.06m,0.03m,0.02m,N/A,0.00m,14th Nov 99,N/A
1152,Boxart Missing,Myst,SAT,Acclaim Entertainment,SunSoft,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,0.00m,01st Jan 95,N/A
1153,Boxart Missing,Toaru Kagaku no Chou Denjihou,PSP,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,0.06m,N/A,N/A,0.06m,N/A,08th Dec 11,N/A
